id	lat	lon	name
11540430961	41.1935644	29.0581297	Rumelifeneri Caddesi
11540430962	41.0644840	29.0410390	Kolej
11540430963	41.1784090	29.0491080	Maden Mahallesi
11540430964	41.1889110	29.0481770	Kolej
11540430965	41.0465110	29.0212870	Galatasaray Üniversitesi
11540430966	41.1652530	29.0550410	Kocataş Sahil
11540430967	41.2302200	29.1085070	Rumelifener Kavşağı
11540430968	41.1734298	29.0525828	Çiftebakkallar
11540431369	41.0927790	29.0548660	Necipbey Bağı
11540431370	41.2163580	29.1060390	Bağlar Yolu
11540431371	41.1918550	29.0536880	Balcı Bağı
11540431372	41.2203120	29.1036700	Bizimtepe
11540431373	41.1973810	29.0666110	Koç Üniversitesi
11540431374	41.0707570	29.0454230	Çamlıbahçe
11540431375	41.1869550	29.0473220	Yavuz Sultan Selim
11540431376	41.0353320	28.9876900	Park Otel
11540431377	41.1928110	29.0484850	Sarıyer Evleri
11540431378	41.1712670	29.0537470	Hüseyin Kalkavan Mesleki Ve Teknik Anadolu Lisesi
11540431379	41.0766270	29.0433470	Bebek
11540431380	41.1594020	29.0426970	Balıkçılar Çarşısı
11540431381	41.2164170	29.1061340	Bağlar Yolu
11540579681	41.2319727	29.1091817	Ketenci Yakup Ağa Alamana Parkı
11540579682	41.1620760	29.0470670	Büyükdere Mahallesi
11540579683	41.1653870	29.0550740	Kocataş Sahil
11540579684	41.2204910	29.1034990	Bizimtepe
11540579685	41.1972430	29.0622890	Atatürk Ormanı
11540579686	41.1969490	29.0671080	Koç Üniversitesi
11540579687	41.1747250	29.0506270	Alt Sokak
11540579688	41.2162220	29.0900200	Köprü Yolu
11540579689	41.1780940	29.0493150	Maden Mahallesi
11540579690	41.1714290	29.0531940	Hüseyin Kalkavan Mesleki Ve Teknik Anadolu Lisesi
11540579691	41.1592800	29.0389420	Mehmet İpgin
11540579692	41.2149730	29.1080450	Garipçe Merkez
11540579693	41.1928790	29.0481750	Sarıyer Evleri
11540579694	41.2226880	29.1040460	Garipçe Yolu
11540579695	41.1920470	29.0537250	Balcı Bağı
11540579696	41.2203120	29.1036700	Bizimtepe
11540579697	41.1871700	29.0470800	Yavuz Sultan Selim
11540579698	41.2334000	29.1093250	Rumeli Feneri
11540579699	41.1635490	29.0492660	Beyaz Park
11540579700	41.1680020	29.0565170	Sarıyer Merkez
11540579701	41.1562750	29.0358170	Çayırbaşı
11540579702	41.1891160	29.0480520	Kolej
11540579703	41.1939820	29.0724100	Kuş Gözlem Kulesi
11540579704	41.1755580	29.0510240	Köşebaşı
11540579705	41.2207260	29.0974060	Havantepe Yolu
11540579706	41.1807040	29.0461130	Maden Üstü
11540579707	41.1611100	29.0442370	Büyükdere
11540579708	41.1601107	29.0419776	Balıkçılar Çarşısı
11540579709	41.2163580	29.1060390	Bağlar Yolu
11540579710	41.1930810	29.0504900	Emlak Sitesi
11540579711	41.2267570	29.1076200	Kale
11540579712	41.1938772	29.0582907	Rumelifeneri Caddesi
11540579713	41.2305330	29.1085700	Rumelifeneri Kavşağı
11540579714	41.1737574	29.0522441	Çiftebakkallar
11540579715	41.1651030	29.0525430	Sefaret
11540579716	41.1693930	29.0551110	Şehit Mithat Yılmaz Caddesi
11540579717	41.1585720	29.0371140	Sedat Kent
11540579718	41.2164170	29.1061340	Bağlar Yolu
11540579719	41.1914050	29.0478990	Kandilci Sokak
11540579720	41.1972320	29.0783650	Fener Kavşağı
11540579721	41.1948520	29.0524990	Boğaziçi Sitesi Sinpaş
11540579722	41.1768850	29.0508260	Maden Kocataş
11540579723	41.2223690	29.1034200	Garipçe Yolu
11540579724	41.1853620	29.0457700	Rumelifener Yolu
11540581592	41.1043010	29.0468020	Reşitpaşa
11540581593	41.0955090	29.0336270	Fatih Sultan Mehmet Mahallesi
11540581594	41.1105310	29.0407230	İett Memur Evleri
11540581595	41.1004320	29.0380510	Kanlıkavak
11540581596	41.1034990	29.0445470	Meydan
11540581597	41.0991900	29.0351820	İski
11540581598	41.0930880	29.0325950	Bilgi Sokak
11540581599	41.1090041	29.0416366	Fırat Sokak
11540581600	41.1032530	29.0420480	Posta Yolu
11540581601	41.1019920	29.0393430	Kanlıkavak Yolu
11540581602	41.0926320	29.0371630	Dumlupınar İlkokulu
11540581603	41.1117760	29.0551940	Tokmak Burnu
11540581604	41.1066750	29.0424140	Tuncay Artun Caddesi
11540581605	41.1051770	29.0449260	Görme Engelliler Okulu
11540581606	41.1010400	29.0377950	Bal Sokak
11540581607	41.0974350	29.0337420	Kavşak
11540581608	41.1104330	29.0493890	İstinye Bayırı
11540581609	41.1120220	29.0411480	İstinye Bayırı Kavşağı
11540581610	41.1002750	29.0378030	Kanlıkavak
11540581611	41.1122680	29.0415030	İstinye Bayırı Kavşağı
11540581612	41.1042100	29.0467630	Reşitpaşa
11540581613	41.0928100	29.0375730	Dumlupınar İlkokulu
11540581614	41.0930550	29.0324720	Bilgi Sokak
11540581615	41.1011030	29.0378690	Bal Sokak
11540581616	41.1111250	29.0373290	Borsa İstanbul
11540581617	41.0956570	29.0334700	Fatih Sultan Mehmet Mahallesi
11540581618	41.1108450	29.0479940	İstinye Bayırı
11540581619	41.1051580	29.0447410	Görme Engelliler Okulu
11540581620	41.1024050	29.0394490	Kanlıkavak Yolu
11540581621	41.1116630	29.0543500	Tokmak Burnu
11540581622	41.1058850	29.0428690	Tuncay Artun Caddesi
11540581623	41.0431464	29.0069806	Beşiktaş Peronlar
11540581624	41.1090120	29.0415400	Fırat Sokak
11540581625	41.0989310	29.0335380	Kavşak
11540581626	41.1037530	29.0417850	Posta Yolu
11540581627	41.1118040	29.0390330	Enka Atış Poligonu
11540581628	41.1036890	29.0443080	Meydan
11540581629	41.0934830	29.0412880	Fatih Sultan Mehmet
11540581630	41.1106610	29.0399530	İett Memur Evleri
11540581631	41.0996620	29.0350060	İski
11540591794	41.1138580	29.0535060	Tersane
11540591796	41.0346040	28.9931720	Kabataş
11540591797	41.0314820	28.9898050	Fındıklı
11540594795	41.1731150	29.0508180	Yusuf Ziya Stadı
11540594796	41.1730580	29.0482970	Sarıyer
11540594797	41.1742200	29.0479000	Şifa
11540594798	41.1737700	29.0497990	Yusuf Ziya Stadı
11543281723	41.0551580	28.9497630	Üniversite
11543281724	41.0385410	28.9530020	Hasköy Cami Altı
11543281725	41.0450010	28.9448350	Halıcıoğlu - Fatih Sultan Mehmet Vakıf Üniversitesi
11543281726	41.0535720	28.9428940	Haliç Kongre Merkezi
11543281727	41.0308250	28.9669720	Kasımpaşa
11543281728	41.0587590	28.9503350	Miniatürk
11543281729	41.0353600	28.9599280	Yeni Çeşme
11543281730	41.0627000	28.9485860	Haliç Parkı
11543281731	41.0400110	28.9502720	Hasköy Parkı
11543281732	41.0282120	28.9699190	Şişhane 5
11543281733	41.0387780	28.9557950	Aynalıkavak
11543281734	41.0693390	28.9462030	Silahtar
11543281735	41.0442200	28.9467840	Güner Akın Anadolu İmam Hatip Lisesi
11543281736	41.0341250	28.9622740	Deniz Hastanesi
11543281737	41.0469730	28.9412510	Sütlüce
11543281738	41.0372720	28.9570990	Hasbahçe
11543281739	41.0660740	28.9468830	Bilgi Üniversitesi
11543281740	41.0423000	28.9495580	Kırmızı Minare
11543281741	41.0322140	28.9663460	Türabi Baba
11543281742	41.0537590	28.9447660	Haliç Kongre Merkezi
11543281743	41.0582440	28.9508150	Miniatürk
11543281744	41.0452060	28.9448610	Halıcıoğlu - Fatih Sultan Mehmet Vakıf Üniversitesi
11543281745	41.0671260	28.9472500	Bilgi Üniversitesi
11543281746	41.0421980	28.9499420	Kırmızı Minare
11543281747	41.0616180	28.9489140	Haliç Parkı
11543281748	41.0370666	28.9574079	Hasbahçe
11543281749	41.0474700	28.9411690	Sütlüce
11543281750	41.0389200	28.9525140	Hasköy Cami Altı
11543281751	41.0558140	28.9507110	Üniversite
11543281752	41.0343020	28.9622690	Deniz Hastanesi
11543281753	41.0441630	28.9472040	Güner Akın Anadolu İmam Hatip Lisesi
11543281754	41.0292180	28.9689250	Şişhane 6
11543281755	41.0403020	28.9508850	Hasköy Parkı
11543281756	41.0694410	28.9464360	Silahtar
11543281757	41.0358700	28.9597140	Yeni Çeşme
11543281758	41.0387520	28.9561100	Aynalıkavak
11543281759	41.0639340	28.9500770	Sünnet Köprüsü
11543301649	41.0372720	28.9570990	Hasbahçe
11543301650	41.0180271	28.9709074	Eminönü
11543301651	41.0385410	28.9530020	Hasköy Cami Altı
11543301652	41.0450010	28.9448350	Halıcıoğlu - Fatih Sultan Mehmet Vakıf Üniversitesi
11543301653	41.0237010	28.9703300	Perşembe Pazarı
11543301654	41.0660740	28.9468830	Bilgi Üniversitesi
11543301655	41.0353600	28.9599280	Yeni Çeşme
11543301656	41.0423000	28.9495580	Kırmızı Minare
11543301657	41.0278650	28.9695370	Şişhane 4
11543301658	41.0535720	28.9428940	Haliç Kongre Merkezi
11543301659	41.0387780	28.9557950	Aynalıkavak
11543301660	41.0627000	28.9485860	Haliç Parkı
11543301661	41.0221670	28.9744050	Karaköy
11543301662	41.0587590	28.9503350	Miniatürk
11543301663	41.0400110	28.9502720	Hasköy Parkı
11543301664	41.0249200	28.9692360	Azapkapı-Haliç Metro
11543301665	41.0469730	28.9412510	Sütlüce
11543301666	41.0693390	28.9462030	Silahtar
11543301667	41.0442200	28.9467840	Güner Akın Anadolu İmam Hatip Lisesi
11543301668	41.0308250	28.9669720	Kasımpaşa
11543315469	41.0551580	28.9497630	Üniversite
11543315470	41.0341250	28.9622740	Deniz Hastanesi
11543315471	41.0421980	28.9499420	Kırmızı Minare
11543315472	41.0292180	28.9689250	Şişhane 6
11543315473	41.0452060	28.9448610	Halıcıoğlu - Fatih Sultan Mehmet Vakıf Üniversitesi
11543315474	41.0357620	28.9593170	Yeni Çeşme
11543315475	41.0389200	28.9525140	Hasköy Cami Altı
11543315476	41.0671260	28.9472500	Bilgi Üniversitesi
11543315477	41.0322140	28.9663460	Türabi Baba
11543315478	41.0616180	28.9489140	Haliç Parkı
11543315479	41.0558140	28.9507110	Üniversite
11543315480	41.0441630	28.9472040	Güner Akın Anadolu İmam Hatip Lisesi
11543315481	41.0639340	28.9500770	Sünnet Köprüsü
11543315482	41.0474700	28.9411690	Sütlüce
11543315483	41.0202440	28.9649970	Eminönü
11543315485	41.0403020	28.9508850	Hasköy Parkı
11543315486	41.0582440	28.9508150	Miniatürk
11543315487	41.0343020	28.9622690	Deniz Hastanesi
11543315488	41.0694410	28.9464360	Silahtar
11543315489	41.0387520	28.9561100	Aynalıkavak
11543315490	41.0537590	28.9447660	Haliç Kongre Merkezi
11543327070	41.0530420	28.9228490	Üç Şehitler
11543327071	41.0285360	28.9536440	Ayakapı
11543327072	41.0550070	28.9172550	Havuzbaşı
11543327073	41.0329440	28.9476460	Köprübaşı
11543327074	41.0423590	28.9378060	Feshane
11543327075	41.0234720	28.9605670	Cibali-Kadir Has Üniversitesi
11543327076	41.0374160	28.9451360	Balat Hastanesi
11543327077	41.0490930	28.9293750	Tahta Minare
11543327078	41.0300610	28.9513880	Fener
11543327079	41.0521480	28.9255550	Argaç Sokak
11543327080	41.0347800	28.9464340	Balat
11543327081	41.0472520	28.9306160	Hz.Halit Bulvarı
11543327082	41.0541220	28.9200110	Yeni Mahalle
11543327083	41.0396500	28.9429530	Şehit Tolga Ecebalın
11543327084	41.0507550	28.9283680	İslambey
11543327085	41.0201630	28.9652410	Eminönü
11543327086	41.0471490	28.9309870	Hz.Halit Bulvarı
11543327087	41.0398400	28.9431140	Şehit Tolga Ecebalın
11543327088	41.0495530	28.9294520	Tahta Minare
11543327089	41.0304790	28.9514334	Fener
11543327090	41.0338650	28.9480400	Balat
11543327091	41.0532120	28.9229290	Üç Şehitler
11543327092	41.0550770	28.9173790	Havuzbaşı
11543327093	41.0429940	28.9377800	Feshane
11543327094	41.0243130	28.9601010	Cibali-Kadir Has Üniversitesi
11543327095	41.0543080	28.9197380	Yeni Mahalle
11543327096	41.0284150	28.9549950	Ayakapı
11543327097	41.0573020	28.9151500	Gaziosmanpaşa
11543327098	41.0508560	28.9284780	İslambey
11543327099	41.0519630	28.9260710	Argaç Sokak
11543327100	41.0364820	28.9459320	Balat Hastanesi
11543332164	41.0550540	28.9593980	Okmeydanı
11543332165	41.0381500	28.9374180	Ayvansaray
11543332166	41.0670370	28.9802350	Çağlayan Yolu
11543332167	41.0477530	28.9461250	Halıcıoğlu 3
11543332168	41.0568170	28.9610880	Okmeydanı
11543341369	41.0390428	28.9372234	Ayvansaray
11543341371	41.0676890	28.9766760	Çağlayan Yolu
11543341372	41.0501400	28.9472360	Halıcıoğlu (E5)
11543361407	41.0537320	28.8594290	Tuna Mahallesi
11543361408	41.0506080	28.8715930	Birlik Mahallesi
11543361409	41.0562840	28.8460280	Fatih Mahallesi
11543361410	41.0543170	28.8388740	Göztepe Meydanı
11543361411	41.0482140	28.8755490	Kazım Karabekir Mahallesi
11543361412	41.0379480	28.8241940	15 Temmuz Mahallesi
11543361413	41.0559400	28.8487440	Fatih Mahallesi Yanyol
11543361414	41.0326960	28.8231100	Fevzi Çakmak Caddesi
11543361415	41.0525940	28.8665550	Mehmet Akif Ersoy Caddesi
11543361416	41.0376490	28.8186620	Selen Sokak
11543361417	41.0556470	28.8430240	Muaz Bin Cebel Camii
11543361418	41.0536350	28.8336620	Yel Değirmeni
11543361419	41.0385330	28.8212630	15 Temmuz Mahallesi Muhtarlığı
11543361420	41.0361730	28.8229770	Üsküp İlkokulu
11543361421	41.0546020	28.8390040	Göztepe Meydanı
11543361422	41.0395690	28.8174630	15 Temmuz Mahallesi Aile Sağlığı Merkezi
11543361423	41.0329250	28.8232270	Fevzi Çakmak Caddesi
11543361424	41.0570630	28.8438660	Fatih Mahallesi
11543361425	41.0386220	28.8211990	15 Temmuz Mahallesi Muhtarlığı
11543361426	41.0557380	28.8551190	Yüzyıl Köprüsü
11543361427	41.0360090	28.8231060	Üsküp İlkokulu
11543361428	41.0489590	28.8757220	Atışalanı Yanyol
11543361429	41.0556720	28.8424140	Muaz Bin Cebel Camii
11543361430	41.0546580	28.8624600	Gazi Caddesi
11543361431	41.0536890	28.8327250	Yel Değirmeni
11543361432	41.0562891	28.8509370	Matbaacılar Sitesi
11543361433	41.0546960	28.8600290	Oruçreis
11543361434	41.0377250	28.8184470	Selen Sokak
11543361436	41.0513850	28.8716370	Birlik Mahallesi
11543361437	41.0380320	28.8244580	15 Temmuz Mahallesi
11580205384	40.9844605	29.0896922	Yenisahra Metro İstasyonu
11582495305	40.9853969	29.0891925	Yeni Sahra Metro
11582495308	40.9853208	29.0896524	Yenisahra
11586259586	40.9757225	29.0992245	Kozyatağı Metro
11608410332	41.0849601	28.8817806	"Karadeniz Mahalles,"
11649854114	40.9881422	29.0610471	Mehmet Beyazıt Anadolu Lisesi
11649854115	40.9881846	29.0609094	Mehmet Beyazıt Anadolu Lisesi
11650387264	41.0348773	28.9304039	Şehitlik
11650387266	41.0656740	28.9713540	Cevdet Şamikoğlu Ortaokulu
11650508478	41.0532640	28.9587650	Cemal Kamacı
11650508488	41.0532650	28.9613330	Nişangah
11650508490	41.0519770	28.9471610	Bademlik
11650508506	41.0529050	28.9608480	Nişangah
11650508514	41.0618067	28.9682357	Perpa 1
11650508515	41.0697520	28.9924260	Mecidiyeköy AVM
11650508521	41.0529620	28.9594870	Cemal Kamacı
11650508530	41.0526750	28.9487710	Bademlik
11650508538	41.0495020	28.9463040	Halıcıoğlu 5
11653445423	40.9082457	29.3907674	Tepeören Merkez
11653445424	40.9083435	29.3904554	Tepeören Merkez
11657561815	41.0510370	28.8652380	Şehit Emrah Sağaz
11657963029	41.0372730	28.8893650	Otogar Yolu
11657963034	41.0495200	28.8855830	Yenihal
11659635835	41.0573120	28.9153230	Gaziosmanpaşa
11659713417	41.0400510	28.9864120	Taksim
11659713424	41.0395550	28.9673130	Piyalepaşa
11659713427	41.0580060	28.9165310	Gaziosmanpaşa Belediye
11659713429	41.0497860	28.9681490	İSTAÇ
11659713433	41.0451920	28.9683720	Kadınlar Çeşmesi
11659717610	41.0578430	28.9857990	Abide-I Hürriyet Caddesi
11659717613	41.0551790	28.9853200	Bomonti
11659717619	41.0535520	28.9842720	Osmanbey
11659728215	41.0573540	28.9578190	Gazhane Yolu
11659728229	41.0640440	28.9548760	Kağıthane Tünel
11662354297	41.0635170	28.9510300	Sünnet Köprüsü
11662354298	41.0636490	28.9550940	Kağıthane Tünel
11662354299	41.0575140	28.9561500	Gazhane Yolu
11663749985	41.0759800	28.9580040	Nurtepe-viyadük
11663749986	41.1018600	28.9895330	Ali Sami Yen Spor Kompleksi
11663749990	41.0874860	29.0934460	Kavacık Köprüsü
11663749991	40.9481590	29.1240130	Küçükyalı Metro
11663749992	40.9447060	29.1283720	Mavi Evler
11663749993	40.9428640	29.1306302	Altayçeşme
11663749996	40.9303331	29.1460672	Huzurevi
11663749997	40.9264552	29.1509065	Esenyol
11663749999	40.9207996	29.1661465	Esenkent Metro
11663750001	40.9114449	29.1966564	Kartal Sanayi
11663750003	40.9094626	29.2030586	Kartal Bölge Trafik
11663750005	40.9008940	29.2197320	Selçuk Eraydın Anadolu İmam Hatip Lisesi
11663750007	40.8959698	29.2272884	Vergi Dairesi
11663750008	40.8925590	29.2323930	Safaş
11663750018	40.8472330	29.3009000	İçmeler İstasyon
11663750019	40.8439570	29.3071090	Hürriyet Caddesi
11663750021	40.8359210	29.3277460	Tuzla Köprüsü
11663750022	40.8269870	29.3512160	Atatürk Caddesi
11663750023	40.8236590	29.3529740	Şifa Mahallesi
11663750024	40.8259270	29.3547140	Alper Sokak
11663750025	40.8269020	29.3561440	Buhar Sokak
11663750026	40.8285630	29.3586190	İnönü Caddesi
11663750027	40.8294100	29.3604040	Demir Sokak
11663750029	40.8337430	29.3614140	Gümüşpınar Camii
11663750030	40.8356740	29.3611000	Karakol
11663750031	40.8377370	29.3601130	Narin Sokak
11663750032	40.8394060	29.3615520	Pınar Sokak
11663750033	40.8405700	29.3635970	Kiptaş 2.etap
11663750034	40.8415410	29.3673270	Selim Sokak
11663750035	40.8402870	29.3681740	Başkaya Sokak
11663750036	40.8388240	29.3698230	Sumru Sokak
11663750037	40.8361640	29.3700800	Gönül Sok-şehit Bayram Aksu
11663750038	40.8329560	29.3680890	Göksun Sokak
11663750039	40.8309260	29.3660200	Karakaya
11663750040	40.8283920	29.3647660	23 Nisan Caddesi
11663750041	40.8276520	29.3650080	Şifa Sondurak
11663750042	40.8284330	29.3645020	23 Nisan Caddesi
11663750043	40.8309790	29.3658100	Karakaya
11663750044	40.8331280	29.3681130	Göksun Sokak
11663750045	40.8363700	29.3699520	Gönül Sok-şehit Bayram Aksu
11663750046	40.8386490	29.3696970	Sumru Sokak
11663750047	40.8402060	29.3679890	Başkaya Sokak
11663750048	40.8414340	29.3671590	Selim Sokak
11663750049	40.8403600	29.3636000	Kiptaş 2.etap
11663750050	40.8392380	29.3614330	Pınar Sokak
11663750052	40.8355020	29.3610130	Karakol
11663750053	40.8338410	29.3615390	Gümüşpınar Camii
11663750055	40.8293540	29.3605520	Demir Sokak
11663750056	40.8285350	29.3588800	İnönü Caddesi
11663750057	40.8270690	29.3561430	Buhar Sokak
11663750058	40.8257610	29.3547220	Alper Sokak
11663750059	40.8243110	29.3531650	Şifa Mahallesi
11663750060	40.8272340	29.3509010	Atatürk Caddesi
11663750061	40.8356890	29.3244888	Tuzla Köprüsü
11663750063	40.8431976	29.3076358	Hürriyet Caddesi
11663750064	40.8461920	29.3016070	İçmeler İstasyon
11663750068	40.8575566	29.2867346	Yanyol Caddesi
11663758732	41.0713500	28.9360570	Zümrüt Sokak
11663758733	41.0697080	28.9339090	Vardar Bulvarı
11663758734	41.0690380	28.9307090	Başak Sanayi Sitesi
11663758736	41.0669170	28.9232720	Sarıgöl
11663758737	41.0674160	28.9198340	Sefa Köprüsü
11663758738	41.0690360	28.9164090	Kavaklı Dere
11663758739	41.0689070	28.9107880	Keçesuyu
11663758740	41.0698420	28.9073110	Meydan Camii
11663758741	41.0710650	28.9054970	Küçükköy İstanbul Caddesi
11663758742	41.0714883	28.9030325	Gebzeli Caddesi
11663758743	41.0734230	28.9017340	Küçükköy
11663758744	41.0749660	28.9025260	Dumlupınar Ortaokulu
11663758745	41.0764190	28.9011400	Küçükköy Beşyol
11663758746	41.0794930	28.8978470	Yeni Mahalle İlkokulu
11663758747	41.0823350	28.8954620	Galeri Caddesi
11663758748	41.0834365	28.8928897	Yeni Mahalle Metro
11663758749	41.0830221	28.8956416	Galeri Caddesi
11663758750	41.0795630	28.8980130	Yeni Mahalle İlkokulu
11663758751	41.0765790	28.9011640	Küçükköy Beşyol
11663758753	41.0726510	28.9042010	Küçükköy
11663758754	41.0710470	28.9057470	Küçükköy İstanbul Caddesi
11663759758	41.0564450	28.8779440	Kemer Mahallesi
11663759759	41.0653400	28.8638470	Turgut Reis İlkokulu
11663759760	41.0654810	28.8641380	Turgut Reis İlkokulu
11663759761	41.0644885	28.8670971	Turgut Reis İtfaiye İstasyonu
11663761155	41.0228856	28.6242016	Beylikdüzü Sondurak
11663761157	41.0151767	28.6424002	Cumhuriyet Mahallesi
11663761158	41.0121739	28.6503261	Beylikdüzü Belediye
11663761159	41.0095106	28.6574099	Beylikdüzü
11663761160	41.0064832	28.6660285	Güzelyurt
11663761161	41.0060257	28.6737344	Haramidere
11663761162	41.0041673	28.6854907	Haramidere Sanayi
11663761164	40.9945599	28.7070848	Mustafa Kemalpaşa
11663761165	40.9905424	28.7140526	Cihangir - Üniv.mah.
11663761166	40.9831824	28.7267344	Avcılar Mrk.ünv.kmp.
11663761167	40.9794978	28.7329456	Şükrübey
11663763173	40.8805510	29.2520600	Karadeniz Caddesi
11663763174	40.8819100	29.2477050	Tavşantepe Metro
11663763175	40.8881347	29.2383523	Pendik Köprüsü
11663763176	40.8922390	29.2320780	Safaş
11663763177	40.8948850	29.2280247	Vergi Dairesi
11663763179	40.9005590	29.2191930	Selçuk Eraydın Anadolu İmam Hatip Lisesi
11663763180	40.9040212	29.2138850	D-100 Güney Yanyol
11663763181	40.9064690	29.2096560	Kartal Köprüsü
11663763182	40.9085303	29.2041510	Kartal Bölge Trafik
11663763183	40.9098425	29.2000117	Ağız Ve Diş Sağlığı Merkezi
11663763185	40.9119790	29.1929550	Soğanlık Metro
11663763189	40.9300160	29.1456060	Huzurevi
11663763190	40.9353112	29.1391823	Maltepe Köprüsü
11663763192	40.9434440	29.1289090	Mavi Evler
11663763194	40.9652090	29.1044971	Bostancı Köprüsü
11663763196	41.0895210	29.0899460	Kavacık Köprüsü
11663763199	41.0958360	29.0056720	Seyrantepe Yolu
11663763201	41.0766540	28.9587840	Nurtepe-viyadük
11663768204	41.0589130	28.9090230	Gaziosmanpaşa Hastanesi
11663768212	41.0605090	28.9075420	Bağlar Sokak
11663768213	41.0646150	28.9089750	Bağlar Caddesi-şehit Anıl Kaan Aybek
11663768214	41.0616380	28.9112880	Küçükköy Yolu
11663768215	41.0598520	28.9128790	Cumhuriyet Meydanı
11663768343	41.0666998	28.9884260	Karkuyusu
11663774795	40.9918048	29.0379707	Söğütlüçeşme
11663774803	41.0669875	28.9909056	Mecidiyeköy
11663774805	41.0674872	28.9747724	Okmeydanı Hastane
11663774809	41.0390312	28.9379633	Ayvansaray Eyüpsultan
11663774811	41.0239489	28.9214612	Bayrampaşa - Maltepe / Koç Üniversitesi Hastanesi
11663774812	41.0202338	28.9172326	Topkapı - Şehit Mustafa Cambaz
11663774813	41.0157752	28.9097880	Cevizlibağ
11663774814	41.0076012	28.8973039	Merter
11663774817	40.9948845	28.8628392	Bahçelievler
11663774818	40.9917991	28.8446673	Şirinevler
11663774820	40.9982063	28.7978901	Sefaköy
11663774822	40.9862251	28.7871029	Florya
11663774824	40.9863186	28.7691520	Küçükçekmece
11663774825	40.9778794	28.7443858	B.şehir Bld.sos.tes.
11663774826	40.9803347	28.7315680	Şükrübey
11663774827	40.9839455	28.7256360	Avcılar Mrk.ünv.kmp.
11663774828	40.9909490	28.7133899	Cihangir - Üniv.mah.
11663774829	40.9954500	28.7055732	Mustafa Kemalpaşa
11663774831	41.0049812	28.6840343	Haramidere Sanayi
11663774832	41.0061242	28.6721493	Haramidere
11663774833	41.0068872	28.6645586	Güzelyurt
11663774834	41.0101058	28.6559798	Beylikdüzü
11663774835	41.0128579	28.6486546	Beylikdüzü Belediye
11663774836	41.0156903	28.6412871	Cumhuriyet Mahallesi
11663774837	41.0202097	28.6303022	Beykent
11663774838	41.0215886	28.6263965	Beylikdüzü Sondurak
11663777897	41.0638550	28.9405490	Silahtarağa İlkokulu
11663777898	41.0624400	28.9371100	Karadeniz Caddesi
11663777899	41.0610900	28.9347900	Şehnaz Caddesi - Şehit Bekir Kelleci
11663777900	41.0592520	28.9316540	Pazariçi
11663777901	41.0589770	28.9296420	Ordu Caddesi
11663777922	41.0591690	28.9290000	Ordu Caddesi
11663777923	41.0594280	28.9315730	Pazariçi
11663777924	41.0607480	28.9336990	Şehnaz Caddesi - Şehit Bekir Kelleci
11663777925	41.0625930	28.9370500	Karadeniz Caddesi
11663777926	41.0641030	28.9411190	Silahtarağa İlkokulu
11663778240	41.0835290	28.9125510	Kazım Karabekir
11663778241	41.0843900	28.9105750	Küçükköy Anadolu İmam Hatip Lisesi
11663778242	41.0857720	28.9080900	Spor Tesisi
11663778243	41.0936080	28.9061460	Su Kemeri
11663778247	41.1015730	28.8984780	İsmet Paşa Caddesi
11663778248	41.1039010	28.8972050	Gazi Mahallesi
11663778249	41.1058510	28.8961670	Bahar
11663778250	41.1080340	28.8949650	Gazi Polis Merkezi
11663778251	41.1066484	28.8923625	Gazi Paşa Parkı
11663778252	41.1049060	28.8909000	Gazi İlkokulu
11663778253	41.1023100	28.8897700	Gazi Esentepe
11663778255	41.1028340	28.8856930	Tuz Deposu
11663778256	41.1036540	28.8827030	2419.sokak
11663778257	41.1016580	28.8810940	Esentepe
11663778258	41.0998230	28.8784320	Esentepe Camii
11663778259	41.0982790	28.8763820	50.yıl Mahallesi
11663778260	41.0970520	28.8759630	50.yıl Mahallesi
11663778261	41.0956850	28.8715080	F Caddesi
11663778262	41.0977790	28.8696800	Örnek Sitesi
11663778263	41.1001850	28.8695010	Seçkinler Sitesi
11663778264	41.1038320	28.8689280	75.yıl Ortaokulu
11663778265	41.1055760	28.8663520	Atatürk Bulvarı
11663778266	41.1071900	28.8622340	1.cebeci Caddesi
11663778267	41.1087070	28.8655030	Cebeci Muhtarlığı
11663778268	41.1094470	28.8681460	Huzur
11663781252	41.0402710	28.9210330	Topçular
11663781253	41.0421130	28.9186710	Kervan Çeşme
11663781254	41.0442400	28.9168330	Rami Yolu
11663781255	41.0477550	28.9140660	Sağlık Merkezi
11663781808	41.0970033	28.7926882	Dörtyol
11663781818	41.0701300	28.8116510	Organize Sanayi Sitesi 1
11663783269	41.1104320	28.8717510	Cebeci Mahallesi
11663783271	41.1096520	28.8768390	Cebeci Peronlar
11663783272	41.1077420	28.8740400	Cebeci Mahallesi
11663783279	41.0994230	28.8778950	Esentepe Camii
11663783280	41.1017160	28.8809620	Esentepe
11663783281	41.1035350	28.8827360	2419.sokak
11663783282	41.1028820	28.8859620	Tuz Deposu
11663783283	41.1004509	28.8880147	Nene Hatun Parkı
11663783284	41.1022230	28.8895190	Gazi Esentepe
11663783285	41.1049190	28.8905760	Gazi İlkokulu
11663783286	41.1074645	28.8927591	Gazi Paşa Parkı
11663783287	41.1080640	28.8951510	Gazi Polis Merkezi
11663783288	41.1060150	28.8962670	Bahar
11663783289	41.1038750	28.8974170	Gazi Mahallesi
11663783290	41.1018080	28.8985400	İsmet Paşa Caddesi
11663783291	41.0993580	28.8997910	Şair Abay Lisesi
